RoleDisplayName,Permission,RoleType
User,microsoft.directory/users/authenticationMethods/delete,Built-in
User,microsoft.directory/users/authenticationMethods/standard/read,Built-in
User,microsoft.directory/users/authenticationMethods/standard/restrictedRead,Built-in
User,microsoft.directory/users/basicProfile/update,Built-in
User,microsoft.directory/users/changePassword,Built-in
User,microsoft.directory/users/deviceForResourceAccount/read,Built-in
User,microsoft.directory/users/directReports/read,Built-in
User,microsoft.directory/users/identities/update,Built-in
User,microsoft.directory/users/invalidateAllRefreshTokens,Built-in
User,microsoft.directory/users/inviteGuest,Built-in
User,microsoft.directory/users/licenseDetails/read,Built-in
User,microsoft.directory/users/manager/read,Built-in
User,microsoft.directory/users/memberOf/read,Built-in
User,microsoft.directory/users/mobile/update,Built-in
User,microsoft.directory/users/oAuth2PermissionGrants/read,Built-in
User,microsoft.directory/users/ownedDevices/read,Built-in
User,microsoft.directory/users/ownedObjects/read,Built-in
User,microsoft.directory/users/photo/read,Built-in
User,microsoft.directory/users/registeredDevices/read,Built-in
User,microsoft.directory/users/scopedRoleMemberOf/read,Built-in
User,microsoft.directory/users/searchableDeviceKey/update,Built-in
User,microsoft.directory/users/sponsorOf/read,Built-in
User,microsoft.directory/users/sponsors/read,Built-in
User,microsoft.directory/users/standard/read,Built-in
User Administrator,microsoft.azure.serviceHealth/allEntities/allTasks,Built-in
User Administrator,microsoft.azure.supportTickets/allEntities/allTasks,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.applications/allProperties/allTasks,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.directoryRoles/allProperties/read,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.entitlementManagement/allProperties/allTasks,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.groups/allProperties/read,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.groups/allProperties/update,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.groups/create,Built-in
User Administrator,microsoft.directory/accessReviews/definitions.groups/delete,Built-in
User Administrator,microsoft.directory/contacts/basic/update,Built-in
User Administrator,microsoft.directory/contacts/create,Built-in
User Administrator,microsoft.directory/contacts/delete,Built-in
User Administrator,microsoft.directory/deletedItems.groups/restore,Built-in
User Administrator,microsoft.directory/deletedItems.users/restore,Built-in
User Administrator,microsoft.directory/entitlementManagement/allProperties/allTasks,Built-in
User Administrator,microsoft.directory/groups.unified/assignedLabels/update,Built-in
User Administrator,microsoft.directory/groups/assignLicense,Built-in
User Administrator,microsoft.directory/groups/basic/update,Built-in
User Administrator,microsoft.directory/groups/classification/update,Built-in
User Administrator,microsoft.directory/groups/create,Built-in
User Administrator,microsoft.directory/groups/delete,Built-in
User Administrator,microsoft.directory/groups/dynamicMembershipRule/update,Built-in
User Administrator,microsoft.directory/groups/groupType/update,Built-in
User Administrator,microsoft.directory/groups/hiddenMembers/read,Built-in
User Administrator,microsoft.directory/groups/members/update,Built-in
User Administrator,microsoft.directory/groups/onPremWriteBack/update,Built-in
User Administrator,microsoft.directory/groups/owners/update,Built-in
User Administrator,microsoft.directory/groups/reprocessLicenseAssignment,Built-in
User Administrator,microsoft.directory/groups/restore,Built-in
User Administrator,microsoft.directory/groups/settings/update,Built-in
User Administrator,microsoft.directory/groups/visibility/update,Built-in
User Administrator,microsoft.directory/oAuth2PermissionGrants/allProperties/allTasks,Built-in
User Administrator,microsoft.directory/onPremisesSynchronization/standard/read,Built-in
User Administrator,microsoft.directory/policies/standard/read,Built-in
User Administrator,microsoft.directory/servicePrincipals/appRoleAssignedTo/update,Built-in
User Administrator,microsoft.directory/users/assignLicense,Built-in
User Administrator,microsoft.directory/users/basic/update,Built-in
User Administrator,microsoft.directory/users/convertExternalToInternalMemberUser,Built-in
User Administrator,microsoft.directory/users/create,Built-in
User Administrator,microsoft.directory/users/delete,Built-in
User Administrator,microsoft.directory/users/disable,Built-in
User Administrator,microsoft.directory/users/enable,Built-in
User Administrator,microsoft.directory/users/invalidateAllRefreshTokens,Built-in
User Administrator,microsoft.directory/users/inviteGuest,Built-in
User Administrator,microsoft.directory/users/lifeCycleInfo/read,Built-in
User Administrator,microsoft.directory/users/manager/update,Built-in
User Administrator,microsoft.directory/users/password/update,Built-in
User Administrator,microsoft.directory/users/photo/update,Built-in
User Administrator,microsoft.directory/users/reprocessLicenseAssignment,Built-in
User Administrator,microsoft.directory/users/restore,Built-in
User Administrator,microsoft.directory/users/sponsors/update,Built-in
User Administrator,microsoft.directory/users/usageLocation/update,Built-in
User Administrator,microsoft.directory/users/userPrincipalName/update,Built-in
User Administrator,microsoft.office365.serviceHealth/allEntities/allTasks,Built-in
User Administrator,microsoft.office365.supportTickets/allEntities/allTasks,Built-in
User Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
User Experience Success Manager,microsoft.commerce.billing/purchases/standard/read,Built-in
User Experience Success Manager,microsoft.office365.messageCenter/messages/read,Built-in
User Experience Success Manager,microsoft.office365.network/performance/allProperties/read,Built-in
User Experience Success Manager,microsoft.office365.organizationalMessages/allEntities/allProperties/read,Built-in
User Experience Success Manager,microsoft.office365.serviceHealth/allEntities/allTasks,Built-in
User Experience Success Manager,microsoft.office365.usageReports/allEntities/standard/read,Built-in
User Experience Success Manager,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Virtual Visits Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Virtual Visits Administrator,microsoft.virtualVisits/allEntities/allProperties/allTasks,Built-in
Viva Glint Tenant Administrator,microsoft.azure.serviceHealth/allEntities/allTasks,Built-in
Viva Glint Tenant Administrator,microsoft.azure.supportTickets/allEntities/allTasks,Built-in
Viva Glint Tenant Administrator,microsoft.office365.messageCenter/messages/read,Built-in
Viva Glint Tenant Administrator,microsoft.office365.supportTickets/allEntities/allTasks,Built-in
Viva Glint Tenant Administrator,microsoft.office365.usageReports/allEntities/allProperties/read,Built-in
Viva Glint Tenant Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Viva Glint Tenant Administrator,microsoft.viva.glint/allEntities/allProperties/allTasks,Built-in
Viva Goals Administrator,microsoft.office365.supportTickets/allEntities/allTasks,Built-in
Viva Goals Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Viva Goals Administrator,microsoft.viva.goals/allEntities/allProperties/allTasks,Built-in
Viva Pulse Administrator,microsoft.office365.messageCenter/messages/read,Built-in
Viva Pulse Administrator,microsoft.office365.serviceHealth/allEntities/allTasks,Built-in
Viva Pulse Administrator,microsoft.office365.supportTickets/allEntities/allTasks,Built-in
Viva Pulse Administrator,microsoft.office365.usageReports/allEntities/allProperties/read,Built-in
Viva Pulse Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Viva Pulse Administrator,microsoft.viva.pulse/allEntities/allProperties/allTasks,Built-in
Windows 365 Administrator,microsoft.azure.supportTickets/allEntities/allTasks,Built-in
Windows 365 Administrator,microsoft.cloudPC/allEntities/allProperties/allTasks,Built-in
Windows 365 Administrator,microsoft.directory/deletedItems.devices/delete,Built-in
Windows 365 Administrator,microsoft.directory/deletedItems.devices/restore,Built-in
Windows 365 Administrator,microsoft.directory/deviceManagementPolicies/standard/read,Built-in
Windows 365 Administrator,microsoft.directory/deviceRegistrationPolicy/standard/read,Built-in
Windows 365 Administrator,microsoft.directory/devices/basic/update,Built-in
Windows 365 Administrator,microsoft.directory/devices/create,Built-in
Windows 365 Administrator,microsoft.directory/devices/delete,Built-in
Windows 365 Administrator,microsoft.directory/devices/disable,Built-in
Windows 365 Administrator,microsoft.directory/devices/enable,Built-in
Windows 365 Administrator,microsoft.directory/devices/extensionAttributeSet1/update,Built-in
Windows 365 Administrator,microsoft.directory/devices/extensionAttributeSet2/update,Built-in
Windows 365 Administrator,microsoft.directory/devices/extensionAttributeSet3/update,Built-in
Windows 365 Administrator,microsoft.directory/devices/registeredOwners/update,Built-in
Windows 365 Administrator,microsoft.directory/devices/registeredUsers/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/assignedLabels/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/basic/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/classification/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/create,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/delete,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/dynamicMembershipRule/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/members/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/owners/update,Built-in
Windows 365 Administrator,microsoft.directory/groups.security/visibility/update,Built-in
Windows 365 Administrator,microsoft.office365.supportTickets/allEntities/allTasks,Built-in
Windows 365 Administrator,microsoft.office365.usageReports/allEntities/allProperties/read,Built-in
Windows 365 Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Windows Update Deployment Administrator,microsoft.windows.updatesDeployments/allEntities/allProperties/allTasks,Built-in
Yammer Administrator,microsoft.directory/groups.unified/assignedLabels/update,Built-in
Yammer Administrator,microsoft.directory/groups.unified/basic/update,Built-in
Yammer Administrator,microsoft.directory/groups.unified/create,Built-in
Yammer Administrator,microsoft.directory/groups.unified/delete,Built-in
Yammer Administrator,microsoft.directory/groups.unified/members/update,Built-in
Yammer Administrator,microsoft.directory/groups.unified/owners/update,Built-in
Yammer Administrator,microsoft.directory/groups.unified/restore,Built-in
Yammer Administrator,microsoft.directory/groups/hiddenMembers/read,Built-in
Yammer Administrator,microsoft.office365.messageCenter/messages/read,Built-in
Yammer Administrator,microsoft.office365.network/performance/allProperties/read,Built-in
Yammer Administrator,microsoft.office365.serviceHealth/allEntities/allTasks,Built-in
Yammer Administrator,microsoft.office365.supportTickets/allEntities/allTasks,Built-in
Yammer Administrator,microsoft.office365.usageReports/allEntities/allProperties/read,Built-in
Yammer Administrator,microsoft.office365.webPortal/allEntities/standard/read,Built-in
Yammer Administrator,microsoft.office365.yammer/allEntities/allProperties/allTasks,Built-in
